Giardino Giuseppe Damascelli,[['footway', -1]]
Via Bianchi Menotti,[['residential', -1]]
Via Scipione l'Africano,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Martino Cassano,[['residential', -1]]
Via Celso Ulpiani,[['unclassified', -1], ['unclassified', -1]]
Corte Altini,[['pedestrian', -1]]
Via Achille Grandi,[['unclassified', -1], ['unclassified', -1]]
Traversa via Pugliese,[['unclassified', -1]]
Piazza Isabella d'Aragona,[['residential', -1]]
Piazza Pio XII,[['unclassified', -1]]
Via Giovanni Cozzoli,[['residential', -1]]
Via Fratelli Bandiera,[['residential', -1]]
Via Paolo Aquilino,[['unclassified', -1]]
Corso Benedetto Croce,[['residential', -1]]
Via Guglielmo Lindemann,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Ferrara,[['residential', -1]]
Via Michele Cifarelli,[['secondary', -1]]
Piazzetta 62 marinai,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via De Blasio,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['unclassified', -1]]
Via Adolfo Omodeo,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['tertiary', -1]]
Via Carolina Accolti Gil Salvati,[['unclassified', -1]]
Via Giuseppe Fanelli,[['secondary', '50'], ['residential', -1], ['tertiary', '50']]
Via Nicolò Dell'Arca,[['residential', -1]]
Sottovia Santa Fara,[['primary', -1]]
Vico Ospedale Civile,[['steps', -1], ['pedestrian', -1]]
Strada Zeuli,[['pedestrian', -1]]
Via Giuseppe De Ribera,[['residential', -1]]
Via Vito Fornari,[['pedestrian', -1]]
Via Gioacchino Murat,[['service', -1], ['residential', -1]]
Via Giuseppe Sangiorgi,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', '10']]
Via Capitano Michele Milano,[['residential', -1]]
Via Giovanni Pascoli,[['residential', -1]]
Via Pietro Gobetti,[['residential', -1]]
Parcheggio motocicli,[['service', -1]]
Via Papa Paolo VI,[['unclassified', -1]]
Corso Sidney Sonnino,[['residential', -1]]
Vico San Francesco della Scarpa,[['steps', -1], ['pedestrian', -1]]
Via Malta,[['residential', -1]]
Via Giacomo Tauro,[['residential', -1]]
Largo Urbano II,[['pedestrian', -1], ['pedestrian', -1]]
Via Marcello Celentano,[['residential', -1]]
Vico Santa Teresa delle Donne,[['steps', -1], ['pedestrian', -1]]
Via Giovanni Nickmann,[['unclassified', -1]]
Via Francesco Campione,[['unclassified', -1]]
Via Effrem Datto,[['unclassified', -1], ['unclassified', -1]]
Via de Rossi,[['tertiary', -1], ['tertiary', -1]]
Via Somalia,[['service', -1]]
Via Nicola De Crescenzo,[['residential', -1]]
Via Padre Mario Labarbuta,[['residential', -1]]
Via Lorenzo D'Agostino,[['residential', -1], ['residential', -1], ['residential', -1]]
Strada Santa Caterina,[['tertiary_link', -1], ['tertiary', -1], ['unclassified', -1], ['tertiary', '50'], ['tertiary_link', -1], ['tertiary_link', -1], ['tertiary', '50'], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', '50'], ['tertiary', '50'], ['tertiary', '50'], ['tertiary_link', '40'], ['secondary_link', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary_link', -1], ['tertiary', -1], ['unclassified', -1], ['tertiary', '50'], ['tertiary', -1]]
Via Libia,[['residential', -1]]
Via Leonardo Mastrandrea,[['residential', -1], ['residential', -1], ['residential', -1]]
Lungomare di Bari,[['footway', -1], ['footway', -1], ['footway', -1]]
Strada Boccapianola,[['pedestrian', -1]]
Largo Maurelli,[['pedestrian', -1]]
Vico Maurelli,[['pedestrian', -1]]
Viale Amalfi,[['service', -1]]
Via Pietro Oreste,[['residential', -1], ['unclassified', -1], ['residential', -1], ['unclassified', -1]]
Via Luigi Zuppetta,[['unclassified', -1], ['tertiary', -1]]
Via della Resistenza,[['tertiary', -1], ['tertiary', -1]]
Via Corsica,[['residential', -1]]
Corte Middorusso,[['pedestrian', -1]]
Strada Santa Chiara,[['pedestrian', -1], ['pedestrian', -1], ['residential', -1], ['pedestrian', -1]]
Via Po,[['unclassified', -1]]
Via Ugo La Malfa,[['unclassified', -1], ['unclassified', -1]]
Piazzetta Bisanzio e Rainaldo,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via Gaetano Devitofrancesco,[['residential', -1]]
Strada privata FS Lamasinata,[['service', '50'], ['service', '50']]
Anas,[['service', -1]]
Strada vicinale del tesoro,[['tertiary', '50'], ['tertiary', '50']]
Via Leonida Bissolati,[['residential', -1]]
Via Saverio Lioce,[['unclassified', -1]]
Strada del Baraccone,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via degli Imbianchini,[['unclassified', -1]]
Vico San Benedetto,[['pedestrian', -1]]
Piazza Aldo Moro,[['residential', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['service', -1], ['service', -1], ['unclassified', -1]]
Piazza Federico II di Svevia,[['residential', -1], ['pedestrian', -1], ['residential', -1], ['pedestrian', -1]]
Viale Ottorino Respighi,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Martiri d'Avola,[['unclassified', -1]]
Largo Sorrentino,[['pedestrian', -1]]
Via Generale Carlo Alberto Dalla Chiesa,[['residential', -1], ['unclassified', -1]]
Via Bartolo Longo,[['unclassified', -1]]
Via Cheren,[['residential', -1]]
Piazza della Libertà,[['residential', -1], ['service', -1]]
Via Vincenzo Corrado,[['residential', -1]]
Via Aristosseno,[['residential', -1], ['unclassified', -1], ['unclassified', -1]]
Strada Provinciale Modugno - Carbonara,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Alberto De Blasi,[['residential', -1]]
Via Angelico Tosti-Cardarelli,[['residential', -1]]
Agip,[['service', -1]]
Via Nicolò van Westerhout,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Luigi Galvani,[['residential', -1], ['unclassified', -1]]
Via Riccardo Ciusa,[['residential', -1], ['residential', -1]]
Via Maresciallo Giuseppe di Cristo,[['unclassified', -1]]
Sottopassaggio pedonale Bari Parco Sud,[['footway', -1]]
Via Antonio De Viti De Marco,[['residential', -1]]
Via Alessandro Manzoni,[['residential', -1]]
Via Mogadiscio,[['residential', -1]]
Via Padre M. Kolbe,[['residential', -1]]
Via Giovanni Amendola,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Viale Bosforo,[['service', -1]]
Arco Sant'Onofrio,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via Cardassi,[['residential', -1]]
Via Francesco Casavola,[['unclassified', -1]]
Via Armando Favia,[['unclassified', -1]]
Via San Giuseppe,[['unclassified', -1]]
Strada Porta Piccola San Gaetano,[['pedestrian', -1]]
Via Ammiraglio Caracciolo,[['residential', -1]]
Traversa I Buozzi Bruno,[['unclassified', -1]]
Viale Lazio,[['residential', '50']]
Via Andrea Gabrieli,[['residential', -1]]
Corso Vittorio Emanuele II,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Vico dei Gesuiti,[['pedestrian', -1]]
Vico San Domenico,[['pedestrian', -1]]
Via Lombardia,[['residential', '50'], ['residential', -1]]
Viale Maestri del Lavoro,[['tertiary', -1], ['tertiary', -1], ['unclassified', -1], ['unclassified', -1]]
Viale dell'Artigianato,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Vico Cettigne,[['service', -1]]
Via Sabino Fiorese,[['residential', -1], ['residential', -1]]
Via Filippo Turati,[['unclassified', -1], ['service', -1], ['unclassified', -1], ['unclassified', -1], ['service', -1], ['unclassified', -1]]
Strada San Benedetto,[['pedestrian', -1], ['pedestrian', -1]]
Traversa via Umbria,[['unclassified', '20']]
Via degli Incisori,[['unclassified', -1]]
Viale dei Fabbri,[['unclassified', -1]]
Via Arcivescovo Vaccaro,[['residential', -1]]
Via delle Forze Armate,[['residential', -1]]
Via Giannini,[['unclassified', -1]]
Via Giuseppe Pisanelli,[['residential', -1], ['residential', -1]]
Via Carlo Rosa,[['residential', -1]]
Via Gaetano Fiore,[['residential', -1], ['residential', -1]]
Corte Pavone,[['pedestrian', -1]]
Via Colonnello Lorenzo d'Avanzo,[['unclassified', -1]]
Via Perugia,[['residential', -1]]
Via Massimo d'Azeglio,[['residential', -1]]
Via Saverio Altamura,[['residential', -1]]
Via Rodi,[['residential', -1]]
Via Anita Garibaldi,[['residential', -1]]
Via Enrico Nannei,[['residential', -1]]
Via Guglielmo Marconi,[['residential', -1]]
Viale Archimede,[['unclassified', -1]]
Via Vincenzo de Romita,[['residential', -1]]
traversa AI8 di via Modugno,[['unclassified', -1]]
Strada Barone,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via Quarnaro,[['residential', -1]]
Via Giovanni Jatta,[['residential', -1]]
Corte dei Moscatelli,[['pedestrian', -1], ['pedestrian', -1]]
Strada dei Gesuiti,[['pedestrian', -1]]
Via Cozzoli,[['residential', -1]]
Via Corrado Giaquinto,[['residential', -1]]
Via Sergio Pansini,[['unclassified', -1]]
Via Fiume,[['residential', -1]]
Strada Santa Lucia,[['pedestrian', -1]]
Via Emanuele de Deo,[['residential', -1]]
Via Grimoaldo degli Alfaraniti,[['unclassified', -1], ['unclassified', -1]]
Via Vincenzo Bonomo,[['residential', -1]]
Sottovia Luigi di Savoia,[['service', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['tertiary', -1], ['secondary', -1]]
Via Libertà,[['residential', -1], ['residential', -1]]
Via Pier L'Eremita,[['pedestrian', -1]]
Viale delle Margherite,[['unclassified', -1]]
Via Cosenza,[['residential', '50']]
Parcheggio,[['service', -1]]
Via Generale Nicola Bellomo,[['trunk', -1], ['primary', -1], ['trunk', -1], ['primary', -1], ['primary', -1]]
Via Catanzaro,[['residential', '50']]
Via Robert Schumann,[['residential', -1]]
Sottopasso Rosso,[['footway', -1], ['footway', -1], ['steps', -1], ['footway', -1]]
Via Giuseppe Saverio Poli,[['residential', -1], ['residential', -1]]
Via Sagarriga Visconti,[['residential', -1], ['residential', -1]]
Viale Luigi Corigliano,[['unclassified', -1], ['unclassified', -1]]
Via Cancello Rotto,[['unclassified', -1]]
Via Mario Rossani,[['residential', -1]]
Via Francesco Saverio Abbrescia,[['residential', -1]]
Piazza Cesare Battisti,[['pedestrian', -1]]
Largo Annunziata,[['pedestrian', -1]]
Via dei Muratori,[['unclassified', -1]]
Largo Albicocca,[['pedestrian', -1]]
Via Caduti del Lavoro,[['unclassified', -1], ['unclassified', -1]]
Via Papa Giovanni Paolo I,[['unclassified', -1], ['residential', -1], ['unclassified', -1], ['service', -1], ['service', -1], ['residential', -1]]
Via De Robertis,[['residential', -1]]
Via Salvo D'acquisto,[['unclassified', -1]]
Via Roberto il Guiscardo,[['pedestrian', -1]]
Strada Vanese,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Strada Re Manfredi,[['pedestrian', -1]]
Via Papa Urbano VI,[['unclassified', -1], ['unclassified', -1]]
Strada San Gaetano,[['pedestrian', -1]]
Via Potenza,[['unclassified', -1]]
Corte Lascia fare a Dio,[['pedestrian', -1], ['pedestrian', -1]]
Via Giambattista Bonazzi,[['residential', -1], ['residential', -1]]
Corte Azzareo,[['pedestrian', -1]]
Via Sicilia,[['residential', '50']]
Peugeot - Martino,[['service', -1]]
Vico Arco del Carmine,[['pedestrian', -1]]
Via Alessandro Volta,[['residential', -1]]
Via Salvatore Cognetti,[['residential', -1], ['secondary', -1], ['residential', -1]]
Via Pietro Colletta,[['unclassified', -1]]
Viale Domenico Cotugno,[['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1]]
Via Beethoven,[['residential', -1]]
Via Giovanni Paesiello,[['residential', -1]]
Via Pasquale Villari,[['residential', -1]]
Via Martiri d'Otranto,[['residential', -1], ['residential', -1]]
Corso Trieste,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Corso Alcide de Gasperi,[['tertiary', '50'], ['tertiary', '50'], ['tertiary', '50'], ['tertiary', '50'], ['tertiary', '50'], ['tertiary', '50']]
Via Santa Rita da Cascia,[['residential', -1]]
Via Giovan Battista Trevisani,[['residential', -1], ['residential', -1]]
Via Sassari,[['residential', '50']]
Parcheggio Coop,[['service', -1]]
Varco della Vittoria,[['service', '30'], ['service', '30'], ['service', '30'], ['service', '30'], ['service', '30'], ['service', '30']]
Via Generale Bonomo,[['tertiary', -1], ['tertiary', -1]]
Via Antonio De Ferraris,[['residential', -1]]
Via Molise,[['residential', -1]]
Via Vito Nicola di Nicolò,[['residential', -1]]
Arco Santo Spirito,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Corte del Catapano,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via degli Orafi,[['unclassified', -1]]
Largo Ignazio Ciaia,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Giuseppe Zanardelli,[['residential', -1]]
Via Canio Musacchio,[['residential', -1]]
Via Adriatico,[['tertiary', -1], ['pedestrian', -1]]
Corso Mazzini,[['residential', -1], ['residential', -1], ['residential', -1]]
Showville,[['service', -1]]
Viale Mediterraneo,[['pedestrian', -1]]
Via Caduti del 28 Luglio 1943,[['residential', -1], ['residential', -1]]
Via Vincenzo Aulisio,[['unclassified', -1]]
Via Giacomo Matteotti,[['residential', -1]]
Via Raffaele de Cesare,[['residential', -1]]
Corte Ventura,[['pedestrian', -1]]
Viale Vittorio Emanuele Orlando,[['tertiary', -1]]
Arco della neve,[['pedestrian', -1]]
Via Adige,[['residential', -1], ['unclassified', -1]]
Via Muciaccia,[['residential', -1]]
Via Giuseppe Bottalico,[['residential', -1]]
Via San Lorenzo,[['residential', -1]]
Via Nicola Pende,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Nicola de Giosa,[['secondary', -1]]
Via Carlo Collodi,[['residential', -1], ['residential', -1]]
Via San Rocco,[['unclassified', -1]]
Via Che Guevara,[['unclassified', -1]]
Via dei Gerani,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Goffredo Mameli,[['residential', -1]]
Strada dietro San Vito,[['pedestrian', -1]]
Piazza Umberto I,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Strada Borrelli,[['service', -1], ['residential', -1]]
Piazza dell'Odegitria,[['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via Papa Benedetto XIII,[['unclassified', -1], ['unclassified', -1]]
Viale Luigi Sturzo,[['secondary', -1], ['secondary', -1]]
Via Matera,[['unclassified', -1]]
Via Vitantonio De Bellis,[['unclassified', -1]]
Via Myra,[['unclassified', -1]]
Complanare Est,[['secondary', -1], ['secondary', -1]]
Via Tanzi,[['residential', -1]]
Via Nicola Tridente,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via San Corrado,[['unclassified', -1]]
Via Francesco Lattanzio,[['secondary', -1]]
Strada Stoppelli,[['service', -1], ['service', -1], ['service', -1]]
Viale Giovanni Falcone e Paolo Borsellino,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Federico Hermann,[['residential', -1]]
Via Vincenzo Sassanelli,[['unclassified', -1]]
McDrive,[['service', '20'], ['service', -1], ['service', -1]]
Strada Albicocca,[['pedestrian', -1]]
Via Robert Kennedy,[['unclassified', -1], ['unclassified', -1], ['residential', -1]]
Via Niceforo,[['unclassified', -1], ['unclassified', -1], ['residential', -1]]
Via Pisani,[['residential', -1]]
I Traversa Brigata Regina,[['residential', -1]]
Piazza Redentore,[['pedestrian', -1], ['residential', -1], ['residential', -1]]
Via Amendola,[['residential', -1]]
Via Luigi Luzzatti,[['residential', -1]]
Via Beata Elia di San Clemente,[['tertiary', -1]]
Strada Lonigro,[['residential', -1]]
Piazza Sant'Anselmo,[['pedestrian', -1]]
Via Bruno Buozzi,[['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1]]
Via V. Lonero,[['residential', -1]]
Sottovia Quintino Sella,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Cesare Diomede Fresa,[['unclassified', -1]]
Via San Francesco d'Assisi,[['residential', -1], ['unclassified', -1], ['unclassified', -1], ['residential', -1], ['unclassified', -1]]
Via Alberotanza,[['residential', -1]]
Via Carlo Perrone,[['residential', -1]]
Via Giuseppe Musci,[['unclassified', -1]]
Via Martiri delle Foibe,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Strada rurale del torrente Balice,[['track', -1]]
Viale Nicola Dell'Andro,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Viale Giuseppe Tatarella,[['secondary', '50'], ['secondary_link', -1], ['secondary_link', -1], ['secondary', -1], ['secondary', '50']]
Via Mantova,[['residential', -1], ['residential', -1]]
Via Monte San Michele,[['residential', -1]]
Largo Don Franco Ricci,[['service', -1]]
Largo 2 Giugno,[['tertiary', -1], ['tertiary', -1], ['secondary', -1]]
Via Barisano Da Trani,[['residential', -1]]
Via Papa Innocenzo XII,[['residential', -1], ['residential', -1]]
Via Angelo Bassi,[['residential', -1]]
Strada Nucciaserra,[['pedestrian', -1]]
Via Spalato,[['residential', -1]]
Strada Attolini,[['pedestrian', -1]]
Via Istria,[['residential', -1]]
Via Generale Dalla Chiesa,[['service', -1]]
Vico San Gaetano,[['pedestrian', -1]]
Via Carlo Pisacane,[['residential', -1], ['residential', -1]]
Viale Orazio Flacco,[['tertiary', -1], ['tertiary', -1]]
Via Messapia,[['residential', -1]]
Via Siponto,[['unclassified', -1], ['unclassified', -1]]
Piazzale Don Bosco,[['pedestrian', -1]]
Via Edmondo Caccuri,[['residential', -1], ['unclassified', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Angiulli,[['service', -1], ['service', -1], ['service', -1]]
Viale Tirreno,[['pedestrian', -1]]
Via Caduti del lavoro,[['unclassified', -1]]
Via dei Falegnami,[['unclassified', -1]]
Piazza Mercantile,[['pedestrian', -1]]
Vico Capurso,[['residential', -1]]
Via Giorgio Skanderbeg Castriota,[['residential', -1]]
Via Pionieri del Commercio Barese,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Daniele Petrera,[['residential', -1], ['residential', -1]]
Viale Francesco de Blasio,[['tertiary', -1], ['tertiary', -1]]
Via Giorgio la Pira,[['unclassified', -1]]
Via Guglielmo Appulo,[['unclassified', -1]]
Corso Alcide De Gasperi,[['residential', '20']]
Stradella Massimi,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Andrea da Bari,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Ricciotto Canudo,[['residential', -1]]
Via Guido De Ruggiero,[['residential', -1]]
Via Giosuè Carducci,[['residential', -1], ['residential', -1]]
Via Gaetano Filangieri,[['residential', -1]]
Lungomare Imperatore Augusto,[['secondary', -1], ['secondary', -1]]
Via Biagio Grimaldi,[['residential', -1], ['residential', -1]]
Via Magna Grecia,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Olbia,[['residential', '50']]
Via Giuseppe Rocca,[['unclassified', -1]]
Via Nazionale,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['unclassified', -1], ['tertiary', -1]]
